series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T02:00:00,2026-09-17T04:00:00+02:00,8.5,3.0,19.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T03:00:00,2026-09-17T05:00:00+02:00,8.0,2.5,18.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T04:00:00,2026-09-17T06:00:00+02:00,10.0,4.0,24.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T05:00:00,2026-09-17T07:00:00+02:00,10.5,4.0,25.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T06:00:00,2026-09-17T08:00:00+02:00,17.0,6.0,45.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T07:00:00,2026-09-17T09:00:00+02:00,14.0,5.0,34.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T08:00:00,2026-09-17T10:00:00+02:00,14.0,5.0,35.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T09:00:00,2026-09-17T11:00:00+02:00,12.0,4.0,30.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T10:00:00,2026-09-17T12:00:00+02:00,13.0,4.0,32.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T11:00:00,2026-09-17T13:00:00+02:00,13.0,4.0,34.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T12:00:00,2026-09-17T14:00:00+02:00,12.0,4.0,30.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T13:00:00,2026-09-17T15:00:00+02:00,14.0,5.0,36.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T14:00:00,2026-09-17T16:00:00+02:00,14.0,5.0,35.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T15:00:00,2026-09-17T17:00:00+02:00,15.0,5.0,42.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T16:00:00,2026-09-17T18:00:00+02:00,14.0,5.0,38.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T17:00:00,2026-09-17T19:00:00+02:00,17.0,6.0,45.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T18:00:00,2026-09-17T20:00:00+02:00,20.0,7.0,52.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T19:00:00,2026-09-17T21:00:00+02:00,16.0,5.0,43.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T20:00:00,2026-09-17T22:00:00+02:00,14.0,4.0,36.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T21:00:00,2026-09-17T23:00:00+02:00,18.0,6.0,46.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-16T22:00:00,2026-09-17T00:00:00+02:00,1.5,0.3,4.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-16T23:00:00,2026-09-17T01:00:00+02:00,1.4,0.3,3.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T00:00:00,2026-09-17T02:00:00+02:00,1.3,0.2,3.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T01:00:00,2026-09-17T03:00:00+02:00,1.2,0.2,3.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T02:00:00,2026-09-17T04:00:00+02:00,1.1,0.1,2.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T03:00:00,2026-09-17T05:00:00+02:00,1.1,0.1,2.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T04:00:00,2026-09-17T06:00:00+02:00,1.2,0.2,3.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T05:00:00,2026-09-17T07:00:00+02:00,1.5,0.3,4.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T06:00:00,2026-09-17T08:00:00+02:00,2.5,0.5,9.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T07:00:00,2026-09-17T09:00:00+02:00,2.0,0.4,6.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T08:00:00,2026-09-17T10:00:00+02:00,2.0,0.4,6.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T09:00:00,2026-09-17T11:00:00+02:00,2.0,0.4,7.0,EUR/MW
